cause,date,canine,state
Gunfire,2/28/1920,FALSE, TX
Gunfire,1/2/1920,FALSE, TX
Gunfire (Accidental),12/9/1919,FALSE, TX
Gunfire,11/16/1919,FALSE, TX
Gunfire,11/1/1919,FALSE, TX
Electrocuted,10/26/1919,FALSE, TX
Drowned,9/14/1919,FALSE, TX
Drowned,9/14/1919,FALSE, TX
Weather/Natural disaster,9/14/1919,FALSE, TX
Gunfire,6/3/1919,FALSE, TX
Gunfire,5/14/1919,FALSE, TX
Struck by streetcar,5/7/1919,FALSE, TX
Duty related illness,12/12/1918,FALSE, TX
Assault,11/7/1918,FALSE, TX
Duty related illness,10/15/1918,FALSE, TX
Duty related illness,10/12/1918,FALSE, TX
Gunfire,10/11/1918,FALSE, TX
Vehicular assault,9/22/1918,FALSE, TX
Gunfire (Accidental),9/16/1918,FALSE, TX
Gunfire,8/21/1918,FALSE, TX
Gunfire,8/9/1918,FALSE, TX
Gunfire,7/21/1918,FALSE, TX
Gunfire,7/12/1918,FALSE, TX
Gunfire,6/4/1918,FALSE, TX
Gunfire,5/16/1918,FALSE, TX
Duty related illness,4/30/1918,FALSE, TX
Gunfire,4/16/1918,FALSE, TX
Gunfire,4/3/1918,FALSE, TX
Gunfire,4/1/1918,FALSE, TX
Gunfire,2/16/1918,FALSE, TX
Gunfire (Accidental),2/9/1918,FALSE, TX
Gunfire,2/1/1918,FALSE, TX
Gunfire,2/1/1918,FALSE, TX
Gunfire,1/15/1918,FALSE, TX
Stabbed,12/11/1917,FALSE, TX
Gunfire,12/10/1917,FALSE, TX
Gunfire,11/25/1917,FALSE, TX
Gunfire,11/16/1917,FALSE, TX
Gunfire,10/6/1917,FALSE, TX
Gunfire,9/26/1917,FALSE, TX
Gunfire,8/23/1917,FALSE, TX
Gunfire,8/23/1917,FALSE, TX
Gunfire,8/23/1917,FALSE, TX
Gunfire,8/23/1917,FALSE, TX
Gunfire,8/23/1917,FALSE, TX
Gunfire,6/28/1917,FALSE, TX
Motorcycle accident,6/10/1917,FALSE, TX
Gunfire,6/2/1917,FALSE, TX
Gunfire,6/2/1917,FALSE, TX
Gunfire,4/6/1917,FALSE, TX
Gunfire,3/25/1917,FALSE, TX
Gunfire,3/10/1917,FALSE, TX
Gunfire,12/24/1916,FALSE, TX
Gunfire,11/28/1916,FALSE, TX
Gunfire,11/8/1916,FALSE, TX
Duty related illness,10/27/1916,FALSE, TX
Motorcycle accident,8/13/1916,FALSE, TX
Stabbed,8/12/1916,FALSE, TX
Struck by train,8/7/1916,FALSE, TX
Gunfire,8/6/1916,FALSE, TX
Gunfire (Accidental),5/1/1916,FALSE, TX
Gunfire,3/24/1916,FALSE, TX
Gunfire,1/12/1916,FALSE, TX
Gunfire,10/24/1915,FALSE, TX
Gunfire,9/26/1915,FALSE, TX
Gunfire,8/29/1915,FALSE, TX
Stabbed,8/16/1915,FALSE, TX
Weather/Natural disaster,8/9/1915,FALSE, TX
Gunfire,6/26/1915,FALSE, TX
Gunfire,6/7/1915,FALSE, TX
Gunfire,5/24/1915,FALSE, TX
Gunfire,5/12/1915,FALSE, TX
Gunfire,5/5/1915,FALSE, TX
Gunfire,4/15/1915,FALSE, TX
Gunfire,4/12/1915,FALSE, TX
Gunfire,4/8/1915,FALSE, TX
Gunfire,2/24/1915,FALSE, TX
Gunfire,2/13/1915,FALSE, TX
Gunfire,12/30/1914,FALSE, TX
Motorcycle accident,12/26/1914,FALSE, TX
Assault,12/20/1914,FALSE, TX
Gunfire,12/4/1914,FALSE, TX
Gunfire,8/14/1914,FALSE, TX
Gunfire,8/11/1914,FALSE, TX
Gunfire,7/30/1914,FALSE, TX
Gunfire (Accidental),5/24/1914,FALSE, TX
Gunfire (Accidental),5/24/1914,FALSE, TX
Drowned,2/18/1914,FALSE, TX
Drowned,2/18/1914,FALSE, TX
Gunfire,2/9/1914,FALSE, TX
Gunfire,2/8/1914,FALSE, TX
Gunfire,1/11/1914,FALSE, TX
Electrocuted,12/14/1913,FALSE, TX
Gunfire,11/19/1913,FALSE, TX
Assault,11/4/1913,FALSE, TX
Gunfire,10/21/1913,FALSE, TX
Gunfire,10/15/1913,FALSE, TX
Gunfire,9/21/1913,FALSE, TX
Gunfire,9/19/1913,FALSE, TX
Gunfire,9/12/1913,FALSE, TX
Gunfire,9/5/1913,FALSE, TX
Gunfire,7/22/1913,FALSE, TX
Gunfire,6/23/1913,FALSE, TX
Gunfire,6/23/1913,FALSE, TX
Stabbed,6/8/1913,FALSE, TX
Gunfire,5/15/1913,FALSE, TX
Gunfire,3/30/1913,FALSE, TX
Motorcycle accident,2/26/1913,FALSE, TX
Gunfire,11/26/1912,FALSE, TX
Gunfire,11/14/1912,FALSE, TX
Struck by streetcar,11/2/1912,FALSE, TX
Gunfire,10/18/1912,FALSE, TX
Gunfire,10/6/1912,FALSE, TX
Gunfire,10/6/1912,FALSE, TX
Stabbed,8/18/1912,FALSE, TX
Gunfire,8/9/1912,FALSE, TX
Gunfire,7/30/1912,FALSE, TX
Gunfire,7/28/1912,FALSE, TX
Gunfire,6/25/1912,FALSE, TX
Vehicle pursuit,6/8/1912,FALSE, TX
Gunfire,5/18/1912,FALSE, TX
Structure collapse,4/15/1912,FALSE, TX
Stabbed,2/5/1912,FALSE, TX
Duty related illness,1/27/1912,FALSE, TX
Gunfire,11/26/1911,FALSE, TX
Gunfire,9/27/1911,FALSE, TX
Gunfire,9/23/1911,FALSE, TX
Gunfire,8/12/1911,FALSE, TX
Gunfire,8/3/1911,FALSE, TX
Gunfire (Accidental),7/28/1911,FALSE, TX
Gunfire,7/24/1911,FALSE, TX
Gunfire,6/21/1911,FALSE, TX
Gunfire,6/15/1911,FALSE, TX
Gunfire,4/24/1911,FALSE, TX
Gunfire,1/26/1911,FALSE, TX
Gunfire,12/17/1910,FALSE, TX
Gunfire,12/6/1910,FALSE, TX
Gunfire,12/4/1910,FALSE, TX
Gunfire,10/3/1910,FALSE, TX
Gunfire,7/31/1910,FALSE, TX
Gunfire,7/31/1910,FALSE, TX
Gunfire,7/22/1910,FALSE, TX
Gunfire,4/30/1910,FALSE, TX
Stabbed,4/18/1910,FALSE, TX
Gunfire,4/1/1910,FALSE, TX
Stabbed,3/25/1910,FALSE, TX
Gunfire,1/30/1910,FALSE, TX
Gunfire,12/21/1909,FALSE, TX
Gunfire,9/15/1909,FALSE, TX
Gunfire,8/12/1909,FALSE, TX
Gunfire,4/26/1909,FALSE, TX
Gunfire (Accidental),4/22/1909,FALSE, TX
Gunfire,2/5/1909,FALSE, TX
Gunfire,1/5/1909,FALSE, TX
Gunfire,12/24/1908,FALSE, TX
Train accident,8/26/1908,FALSE, TX
Gunfire (Accidental),8/8/1908,FALSE, TX
Gunfire,7/24/1908,FALSE, TX
Stabbed,7/19/1908,FALSE, TX
Assault,7/17/1908,FALSE, TX
Gunfire,2/4/1908,FALSE, TX
Gunfire,1/30/1908,FALSE, TX
Gunfire (Accidental),12/29/1907,FALSE, TX
Gunfire,11/30/1907,FALSE, TX
Gunfire,9/12/1907,FALSE, TX
Gunfire,5/17/1907,FALSE, TX
Gunfire,5/6/1907,FALSE, TX
Gunfire,5/1/1907,FALSE, TX
Gunfire,4/25/1907,FALSE, TX
Gunfire,2/4/1907,FALSE, TX
Gunfire,2/4/1907,FALSE, TX
Gunfire,12/22/1906,FALSE, TX
Heart attack,12/21/1906,FALSE, TX
Gunfire,11/30/1906,FALSE, TX
Gunfire,11/3/1906,FALSE, TX
Gunfire,9/3/1906,FALSE, TX
Gunfire,6/3/1906,FALSE, TX
Gunfire (Accidental),4/23/1906,FALSE, TX
Gunfire,3/31/1906,FALSE, TX
Gunfire,12/24/1905,FALSE, TX
Gunfire,12/17/1905,FALSE, TX
Gunfire,12/17/1905,FALSE, TX
Gunfire (Accidental),11/29/1905,FALSE, TX
Stabbed,10/25/1905,FALSE, TX
Gunfire,9/18/1905,FALSE, TX
Gunfire,9/14/1905,FALSE, TX
Gunfire,9/6/1905,FALSE, TX
Gunfire,7/28/1905,FALSE, TX
Stabbed,7/19/1905,FALSE, TX
Gunfire,7/10/1905,FALSE, TX
Gunfire,5/1/1905,FALSE, TX
Gunfire,1/31/1905,FALSE, TX
Gunfire,8/22/1904,FALSE, TX
Gunfire,7/6/1904,FALSE, TX
Gunfire (Accidental),3/6/1904,FALSE, TX
Gunfire (Accidental),1/23/1904,FALSE, TX
Gunfire (Accidental),12/6/1903,FALSE, TX
Gunfire,10/17/1903,FALSE, TX
Gunfire,10/1/1903,FALSE, TX
Gunfire,9/13/1903,FALSE, TX
Gunfire,9/13/1903,FALSE, TX
Gunfire,8/6/1903,FALSE, TX
Gunfire,7/23/1903,FALSE, TX
Gunfire,6/4/1903,FALSE, TX
Heart attack,5/10/1903,FALSE, TX
Gunfire,4/26/1903,FALSE, TX
Gunfire (Accidental),4/18/1903,FALSE, TX
Gunfire,3/20/1903,FALSE, TX
Gunfire,11/5/1902,FALSE, TX
Gunfire,10/19/1902,FALSE, TX
Gunfire,9/24/1902,FALSE, TX
Gunfire,9/13/1902,FALSE, TX
Gunfire,9/9/1902,FALSE, TX
Gunfire,6/12/1902,FALSE, TX
Gunfire,5/12/1902,FALSE, TX
Gunfire,12/20/1901,FALSE, TX
Gunfire,12/11/1901,FALSE, TX
Gunfire,12/11/1901,FALSE, TX
Gunfire,9/29/1901,FALSE, TX
Gunfire,8/10/1901,FALSE, TX
Gunfire,7/30/1901,FALSE, TX
Gunfire,6/14/1901,FALSE, TX
Gunfire,6/14/1901,FALSE, TX
Gunfire,6/13/1901,FALSE, TX
Gunfire,6/12/1901,FALSE, TX
Gunfire,11/29/1900,FALSE, TX
Gunfire,11/23/1900,FALSE, TX
Gunfire,11/10/1900,FALSE, TX
Gunfire,10/27/1900,FALSE, TX
Gunfire,10/15/1900,FALSE, TX
Weather/Natural disaster,9/8/1900,FALSE, TX
Weather/Natural disaster,9/8/1900,FALSE, TX
Weather/Natural disaster,9/8/1900,FALSE, TX
Weather/Natural disaster,9/8/1900,FALSE, TX
Gunfire,7/2/1900,FALSE, TX
Gunfire,6/2/1900,FALSE, TX
Gunfire,4/21/1900,FALSE, TX
Gunfire,2/24/1900,FALSE, TX
Gunfire,2/17/1900,FALSE, TX
Gunfire (Accidental),1899-10-07,FALSE, TX
Gunfire,1899-07-10,FALSE, TX
Gunfire,1899-06-15,FALSE, TX
Gunfire,1899-06-07,FALSE, TX
Gunfire,1899-04-23,FALSE, TX
Gunfire,1898-12-24,FALSE, TX
Stabbed,1898-11-09,FALSE, TX
Gunfire,1898-08-31,FALSE, TX
Gunfire,1898-08-29,FALSE, TX
Gunfire,1898-08-29,FALSE, TX
Gunfire,1898-08-22,FALSE, TX
Gunfire,1898-08-03,FALSE, TX
Gunfire,1898-07-26,FALSE, TX
Gunfire,1898-06-10,FALSE, TX
Gunfire,1898-04-16,FALSE, TX
Gunfire,1898-03-28,FALSE, TX
Gunfire,1898-03-23,FALSE, TX
Gunfire,1898-02-14,FALSE, TX
Gunfire,1897-12-18,FALSE, TX
Gunfire,1897-10-10,FALSE, TX
Gunfire,1897-04-14,FALSE, TX
Assault,1897-02-23,FALSE, TX
Gunfire,1896-12-25,FALSE, TX
Gunfire,1896-11-04,FALSE, TX
Gunfire,1896-09-26,FALSE, TX
Gunfire,1896-08-08,FALSE, TX
Gunfire,1896-01-22,FALSE, TX
Gunfire,1895-11-30,FALSE, TX
Assault,1895-10-04,FALSE, TX
Gunfire,1895-09-09,FALSE, TX
Gunfire,1895-05-29,FALSE, TX
Gunfire (Accidental),1894-12-25,FALSE, TX
Gunfire,1894-11-24,FALSE, TX
Gunfire,1894-09-23,FALSE, TX
Gunfire,1894-08-31,FALSE, TX
Drowned,1894-08-28,FALSE, TX
Stabbed,1894-04-26,FALSE, TX
Gunfire,1894-04-05,FALSE, TX
Gunfire,1894-03-20,FALSE, TX
Gunfire,1894-03-15,FALSE, TX
Gunfire,1894-02-19,FALSE, TX
Gunfire,1894-02-07,FALSE, TX
Stabbed,1894-01-18,FALSE, TX
Gunfire,1893-12-11,FALSE, TX
Gunfire,1893-12-08,FALSE, TX
Assault,1893-11-30,FALSE, TX
Gunfire,1893-08-08,FALSE, TX
Gunfire,1893-08-02,FALSE, TX
Gunfire,1893-06-30,FALSE, TX
Animal related,1893-06-26,FALSE, TX
Gunfire,1893-06-17,FALSE, TX
Gunfire,1893-05-15,FALSE, TX
Gunfire,1893-04-22,FALSE, TX
Gunfire,1893-02-19,FALSE, TX
Gunfire,1893-02-06,FALSE, TX
Gunfire,1892-12-28,FALSE, TX
Gunfire,1892-12-19,FALSE, TX
Gunfire,1892-12-18,FALSE, TX
Gunfire,1892-12-16,FALSE, TX
Gunfire,1892-12-03,FALSE, TX
Gunfire,1892-09-12,FALSE, TX
Gunfire,1892-08-21,FALSE, TX
Gunfire,1892-07-05,FALSE, TX
Gunfire,1892-07-05,FALSE, TX
Gunfire,1892-06-30,FALSE, TX
Gunfire,1892-06-17,FALSE, TX
Drowned,1892-06-08,FALSE, TX
Gunfire,1892-05-24,FALSE, TX
Gunfire,1892-05-12,FALSE, TX
Gunfire,1892-05-06,FALSE, TX
Gunfire (Accidental),1892-04-11,FALSE, TX
Gunfire,1892-03-22,FALSE, TX
Gunfire,1892-03-01,FALSE, TX
Gunfire,1892-02-06,FALSE, TX
Gunfire,1892-01-28,FALSE, TX
Gunfire,1891-11-27,FALSE, TX
Gunfire,1891-08-14,FALSE, TX
Gunfire,1891-07-26,FALSE, TX
Assault,1891-07-20,FALSE, TX
Gunfire (Accidental),1891-07-09,FALSE, TX
Gunfire,1891-06-25,FALSE, TX
Gunfire,1891-06-09,FALSE, TX
Gunfire,1891-04-04,FALSE, TX
Gunfire,1891-03-23,FALSE, TX
Gunfire,1891-03-18,FALSE, TX
Gunfire,1891-03-15,FALSE, TX
Gunfire,1891-01-17,FALSE, TX
Gunfire,1890-12-15,FALSE, TX
Gunfire,1890-11-05,FALSE, TX
Gunfire,1890-08-04,FALSE, TX
Gunfire,1890-07-14,FALSE, TX
Gunfire,1890-06-30,FALSE, TX
Fall,1890-05-17,FALSE, TX
Gunfire,1889-12-14,FALSE, TX
Gunfire,1889-09-25,FALSE, TX
Gunfire,1889-09-25,FALSE, TX
Gunfire,1889-08-16,FALSE, TX
Gunfire,1889-05-31,FALSE, TX
Gunfire,1889-05-26,FALSE, TX
Gunfire,1889-05-19,FALSE, TX
Gunfire,1889-04-29,FALSE, TX
Gunfire,1889-01-21,FALSE, TX
Gunfire,1889-01-12,FALSE, TX
Gunfire,1888-12-24,FALSE, TX
Gunfire,1888-12-02,FALSE, TX
Gunfire,1888-09-08,FALSE, TX
Gunfire,1888-05-26,FALSE, TX
Gunfire,1888-04-05,FALSE, TX
Gunfire,1888-02-08,FALSE, TX
Gunfire,1887-11-10,FALSE, TX
Gunfire (Accidental),1887-10-25,FALSE, TX
Gunfire,1887-09-25,FALSE, TX
Gunfire,1887-08-06,FALSE, TX
Gunfire,1887-04-07,FALSE, TX
Gunfire,1887-03-31,FALSE, TX
Gunfire,1886-12-26,FALSE, TX
Gunfire,1886-11-03,FALSE, TX
Gunfire,1886-10-02,FALSE, TX
Gunfire,1886-09-24,FALSE, TX
Gunfire,1886-09-07,FALSE, TX
Gunfire,1886-09-06,FALSE, TX
Gunfire,1886-09-06,FALSE, TX
Assault,1886-09-05,FALSE, TX
Stabbed,1886-08-28,FALSE, TX
Gunfire,1886-08-08,FALSE, TX
Gunfire,1886-08-06,FALSE, TX
Gunfire,1886-07-20,FALSE, TX
Gunfire,1886-02-08,FALSE, TX
Gunfire,1885-12-27,FALSE, TX
Gunfire,1885-12-27,FALSE, TX
Gunfire,1885-11-07,FALSE, TX
Gunfire,1885-10-29,FALSE, TX
Gunfire,1885-10-26,FALSE, TX
Gunfire,1885-09-25,FALSE, TX
Gunfire,1885-09-16,FALSE, TX
Gunfire,1885-08-18,FALSE, TX
Gunfire,1885-07-17,FALSE, TX
Duty related illness,1885-07-02,FALSE, TX
Gunfire,1885-06-25,FALSE, TX
Gunfire,1885-05-31,FALSE, TX
Gunfire,1885-05-15,FALSE, TX
Duty related illness,1885-05-13,FALSE, TX
Gunfire,1885-05-12,FALSE, TX
Gunfire,1885-05-11,FALSE, TX
Gunfire,1885-02-14,FALSE, TX
Gunfire,1885-02-10,FALSE, TX
Gunfire,1884-12-26,FALSE, TX
Gunfire,1884-11-16,FALSE, TX
Gunfire,1884-10-02,FALSE, TX
Gunfire,1884-07-23,FALSE, TX
Gunfire,1884-07-16,FALSE, TX
Gunfire,1884-07-04,FALSE, TX
Gunfire,1884-03-15,FALSE, TX
Gunfire,1884-02-24,FALSE, TX
Gunfire,1884-01-09,FALSE, TX
Gunfire,1884-01-08,FALSE, TX
Gunfire,1883-12-03,FALSE, TX
Gunfire,1883-09-29,FALSE, TX
Gunfire,1883-08-30,FALSE, TX
Gunfire,1883-07-11,FALSE, TX
Gunfire,1883-01-15,FALSE, TX
Gunfire,1882-12-25,FALSE, TX
Gunfire,1882-12-17,FALSE, TX
Gunfire,1882-12-07,FALSE, TX
Gunfire,1882-11-12,FALSE, TX
Gunfire (Accidental),1882-07-18,FALSE, TX
Gunfire,1882-07-17,FALSE, TX
Gunfire,1882-06-19,FALSE, TX
Assault,1882-05-28,FALSE, TX
Struck by train,1882-05-25,FALSE, TX
Gunfire,1882-03-17,FALSE, TX
Gunfire,1882-01-01,FALSE, TX
Gunfire,1881-12-09,FALSE, TX
Gunfire,1881-12-01,FALSE, TX
Gunfire,1881-10-08,FALSE, TX
Gunfire,1881-09-25,FALSE, TX
Assault,1881-09-01,FALSE, TX
Gunfire,1881-07-08,FALSE, TX
Gunfire,1881-05-30,FALSE, TX
Gunfire,1881-05-30,FALSE, TX
Gunfire,1881-05-30,FALSE, TX
Gunfire,1881-05-16,FALSE, TX
Gunfire,1881-05-05,FALSE, TX
Gunfire,1881-04-14,FALSE, TX
Gunfire,1880-11-06,FALSE, TX
Gunfire,1880-08-19,FALSE, TX
Gunfire,1880-07-03,FALSE, TX
Gunfire,1880-02-02,FALSE, TX
Gunfire,1879-12-23,FALSE, TX
Gunfire,1879-11-24,FALSE, TX
Gunfire,1879-10-30,FALSE, TX
Gunfire,1879-08-08,FALSE, TX
Stabbed,1879-07-25,FALSE, TX
Gunfire,1879-07-04,FALSE, TX
Gunfire,1879-06-29,FALSE, TX
Weather/Natural disaster,1879-04-22,FALSE, TX
Gunfire,1879-04-05,FALSE, TX
Gunfire,1879-03-29,FALSE, TX
Gunfire,1879-03-29,FALSE, TX
Assault,1879-03-02,FALSE, TX
Gunfire,1879-01-08,FALSE, TX
Gunfire,1878-12-07,FALSE, TX
Gunfire,1878-10-23,FALSE, TX
Gunfire,1878-09-23,FALSE, TX
Gunfire,1878-08-10,FALSE, TX
Gunfire,1878-07-19,FALSE, TX
Drowned,1878-06-05,FALSE, TX
Gunfire,1878-04-20,FALSE, TX
Gunfire,1878-04-02,FALSE, TX
Gunfire,1878-03-10,FALSE, TX
Gunfire,1878-03-08,FALSE, TX
Gunfire,1878-03-06,FALSE, TX
Gunfire,1878-01-02,FALSE, TX
Gunfire,1877-12-17,FALSE, TX
Gunfire,1877-12-13,FALSE, TX
Gunfire,1877-12-03,FALSE, TX
Gunfire,1877-09-21,FALSE, TX
Stabbed,1877-09-10,FALSE, TX
Gunfire,1877-08-26,FALSE, TX
Gunfire,1877-06-21,FALSE, TX
Gunfire,1877-04-26,FALSE, TX
Gunfire,1877-04-18,FALSE, TX
Gunfire,1877-02-06,FALSE, TX
Assault,1876-12-29,FALSE, TX
Gunfire,1876-11-11,FALSE, TX
Gunfire,1876-10-17,FALSE, TX
Gunfire,1876-09-29,FALSE, TX
Gunfire,1876-09-11,FALSE, TX
Gunfire,1876-07-07,FALSE, TX
Gunfire,1876-04-07,FALSE, TX
Gunfire,1876-03-03,FALSE, TX
Gunfire,1876-02-28,FALSE, TX
Gunfire,1876-02-21,FALSE, TX
Gunfire,1875-06-12,FALSE, TX
Gunfire,1875-05-21,FALSE, TX
Gunfire,1875-05-02,FALSE, TX
Gunfire,1875-04-27,FALSE, TX
Gunfire,1875-03-08,FALSE, TX
Gunfire,1875-01-27,FALSE, TX
Gunfire,1874-12-13,FALSE, TX
Gunfire,1874-12-04,FALSE, TX
Gunfire,1874-12-02,FALSE, TX
Gunfire,1874-12-02,FALSE, TX
Gunfire,1874-10-14,FALSE, TX
Drowned,1874-09-23,FALSE, TX
Assault,1874-07-12,FALSE, TX
Gunfire,1874-07-12,FALSE, TX
Gunfire,1874-06-17,FALSE, TX
Gunfire,1874-06-09,FALSE, TX
Gunfire,1874-05-26,FALSE, TX
Gunfire,1874-02-05,FALSE, TX
Gunfire,1873-11-16,FALSE, TX
Gunfire,1873-07-24,FALSE, TX
Gunfire,1873-04-10,FALSE, TX
Stabbed,1873-04-06,FALSE, TX
Gunfire,1873-03-14,FALSE, TX
Gunfire,1873-03-14,FALSE, TX
Gunfire,1873-03-14,FALSE, TX
Gunfire,1873-02-20,FALSE, TX
Gunfire,1872-05-16,FALSE, TX
Gunfire,1872-04-13,FALSE, TX
Gunfire,1871-12-19,FALSE, TX
Gunfire,1871-12-14,FALSE, TX
Gunfire,1871-10-06,FALSE, TX
Gunfire,1871-08-14,FALSE, TX
Gunfire,1871-07-12,FALSE, TX
Gunfire,1871-05-01,FALSE, TX
Gunfire,1871-04-27,FALSE, TX
Gunfire,1871-02-25,FALSE, TX
Gunfire,1871-01-22,FALSE, TX
Gunfire,1871-01-20,FALSE, TX
Gunfire,1871-01-16,FALSE, TX
Gunfire,1871-01-06,FALSE, TX
Duty related illness,1870-12-27,FALSE, TX
Assault,1870-12-06,FALSE, TX
Assault,1870-12-06,FALSE, TX
Assault,1870-12-06,FALSE, TX
Gunfire,1870-06-14,FALSE, TX
Gunfire,1870-06-13,FALSE, TX
Gunfire,1870-03-12,FALSE, TX
Stabbed,1870-02-09,FALSE, TX
Gunfire,1869-11-19,FALSE, TX
Gunfire,1869-10-18,FALSE, TX
Gunfire,1869-10-18,FALSE, TX
Gunfire,1869-08-26,FALSE, TX
Gunfire,1869-06-05,FALSE, TX
Gunfire,1869-05-27,FALSE, TX
Gunfire,1869-04-24,FALSE, TX
Gunfire,1868-11-20,FALSE, TX
Gunfire,1868-07-28,FALSE, TX
Stabbed,1867-09-26,FALSE, TX
Gunfire,1867-05-23,FALSE, TX
Gunfire,1867-03-01,FALSE, TX
Gunfire,1866-12-18,FALSE, TX
Gunfire,1866-06-29,FALSE, TX
Gunfire,1866-05-19,FALSE, TX
Gunfire,1865-03-18,FALSE, TX
Gunfire,1864-12-22,FALSE, TX
Assault,1864-09-15,FALSE, TX
Stabbed,1861-08-24,FALSE, TX
Gunfire,1861-06-06,FALSE, TX
Gunfire,1860-08-15,FALSE, TX
Gunfire,1860-07-02,FALSE, TX
Gunfire,1860-03-10,FALSE, TX
Assault,1860-02-19,FALSE, TX
Gunfire,1860-02-04,FALSE, TX
Gunfire,1859-12-14,FALSE, TX
Gunfire,1859-11-16,FALSE, TX
Gunfire,1859-11-16,FALSE, TX
Gunfire,1859-11-16,FALSE, TX
Gunfire,1859-11-16,FALSE, TX
Gunfire,1859-09-28,FALSE, TX
Gunfire,1859-09-28,FALSE, TX
Stabbed,1858-05-12,FALSE, TX
Gunfire,1858-05-12,FALSE, TX
Gunfire (Accidental),1858-05-05,FALSE, TX
Stabbed,1858-01-09,FALSE, TX
Gunfire,1857-05-29,FALSE, TX
Gunfire,1857-05-24,FALSE, TX
Gunfire,1855-10-03,FALSE, TX
Gunfire,1855-10-03,FALSE, TX
Gunfire,1855-10-03,FALSE, TX
Gunfire,1855-10-03,FALSE, TX
Gunfire,1852-04-04,FALSE, TX
Gunfire,1851-09-27,FALSE, TX
Gunfire,1851-09-27,FALSE, TX
Assault,1851-02-03,FALSE, TX
Assault,1851-01-27,FALSE, TX
Gunfire,1850-08-20,FALSE, TX
Gunfire,1850-08-20,FALSE, TX
Assault,1850-05-29,FALSE, TX
Assault,1850-01-12,FALSE, TX
Gunfire,1847-04-11,FALSE, TX
Assault,1844-06-08,FALSE, TX
Gunfire,1841-08-05,FALSE, TX
Gunfire,1841-01-23,FALSE, TX
Stabbed,1840-03-19,FALSE, TX
Gunfire,1839-05-27,FALSE, TX
Assault,1839-05-26,FALSE, TX
Gunfire,1839-05-26,FALSE, TX
Assault,1839-05-26,FALSE, TX
Gunfire,1839-05-26,FALSE, TX
Gunfire,1839-03-07,FALSE, TX
Gunfire,1839-02-25,FALSE, TX
Gunfire,1839-02-25,FALSE, TX
Gunfire,1839-02-25,FALSE, TX
Assault,1838-12-17,FALSE, TX
Assault,1838-10-12,FALSE, TX
Assault,1838-10-12,FALSE, TX
Assault,1838-10-12,FALSE, TX
Assault,1838-10-12,FALSE, TX
Assault,1837-11-10,FALSE, TX
Assault,1837-11-10,FALSE, TX
Gunfire,1837-11-10,FALSE, TX
Assault,1837-11-10,FALSE, TX
Gunfire,1837-11-10,FALSE, TX
Assault,1837-11-10,FALSE, TX
Assault,1837-11-10,FALSE, TX
Gunfire,1837-11-10,FALSE, TX
Gunfire,1837-11-10,FALSE, TX
Assault,1837-11-10,FALSE, TX
Gunfire,1837-01-07,FALSE, TX
Animal related,6/29/2016,FALSE, US
Heat exhaustion,6/20/2016,TRUE, US
Heart attack,6/8/2016,FALSE, US
Automobile accident,4/18/2016,FALSE, US
Vehicular assault,1/24/2016,FALSE, US
Bomb,12/21/2015,FALSE, US
Bomb,12/21/2015,FALSE, US
Bomb,12/21/2015,FALSE, US
Bomb,12/21/2015,FALSE, US
Bomb,12/21/2015,FALSE, US
Bomb,12/21/2015,FALSE, US
9/11 related illness,6/14/2015,FALSE, US
Gunfire,3/10/2015,FALSE, US
9/11 related illness,3/2/2015,FALSE, US
Heart attack,11/14/2014,FALSE, US
Automobile accident,9/12/2014,FALSE, US
Struck by vehicle,5/29/2014,FALSE, US
Automobile accident,5/28/2014,FALSE, US
Gunfire,3/24/2014,FALSE, US
Gunfire,3/12/2014,FALSE, US
Gunfire,3/12/2014,TRUE, US
Heart attack,1/17/2014,FALSE, US
Automobile accident,1/13/2014,TRUE, US
Heart attack,12/29/2013,FALSE, US
Duty related illness,12/23/2013,FALSE, US
Boating accident,12/18/2013,FALSE, US
Struck by vehicle,11/26/2013,FALSE, US
Bomb,10/6/2013,FALSE, US
Struck by vehicle,9/26/2013,FALSE, US
Heat exhaustion,7/17/2013,TRUE, US
Stabbed,6/21/2013,FALSE, US
Training accident,5/17/2013,FALSE, US
Training accident,5/17/2013,FALSE, US
Heart attack,3/31/2013,FALSE, US
Gunfire,3/14/2013,TRUE, US
Gunfire,2/26/2013,FALSE, US
Stabbed,2/25/2013,FALSE, US
Fall,1/26/2013,TRUE, US
Gunfire,12/11/2012,TRUE, US
Vehicular assault,12/2/2012,FALSE, US
Duty related illness,11/2/2012,FALSE, US
Gunfire (Accidental),10/2/2012,FALSE, US
Heat exhaustion,9/15/2012,FALSE, US
Automobile accident,7/26/2012,FALSE, US
Struck by vehicle,7/19/2012,FALSE, US
Automobile accident,7/6/2012,FALSE, US
Heart attack,1/3/2012,FALSE, US
Gunfire,1/1/2012,FALSE, US
Gunfire (Accidental),12/31/2011,FALSE, US
Drowned,12/29/2011,FALSE, US
Heart attack,12/16/2011,FALSE, US
Heart attack,5/31/2011,FALSE, US
Struck by train,5/12/2011,FALSE, US
Struck by train,5/12/2011,FALSE, US
Heart attack,4/7/2011,FALSE, US
Gunfire,3/8/2011,FALSE, US
Gunfire,3/2/2011,FALSE, US
Automobile accident,2/24/2011,FALSE, US
Gunfire,2/16/2011,FALSE, US
Gunfire,2/15/2011,FALSE, US
Duty related illness,1/29/2011,FALSE, US
